basename,n_scripts,any_absolute,path,bytes,found
matching_log.csv,1,False,/Users/qkelly/Desktop/clinvar/matching_log.csv,15116.0,True
matched_gc.csv,1,False,/Users/qkelly/Desktop/clinvar/matched_gc.csv,42951.0,True
idr_metrics.csv,1,False,/Users/qkelly/Desktop/clinvar/derived/idr_metrics.csv,1736297.0,True
hierarchical_model_list.rds,1,False,,,False
hierarchical_model_key_comparisons.csv,1,False,/Users/qkelly/Desktop/clinvar/hierarchical_model_key_comparisons.csv,4040.0,True
hierarchical_model_convergence.csv,1,False,,,False
group_summary_%s.csv,1,False,,,False
group_features_%s.csv,1,False,,,False
minus1_idr0603.rds,1,False,,,False
minus1_uniprot_ids_out.txt,1,True,/Users/qkelly/Downloads/idr_batch_results/minus1_uniprot_ids_out.txt,3316.0,True
fs_can_AD_%s_FDR%.2f.txt,1,False,,,False
minus1_variants0406.csv,1,False,/Users/qkelly/Downloads/0406/minus1_variants0406.csv,27479.0,True
pairs_fs_matched.csv,1,False,/Users/qkelly/Desktop/clinvar/pairs_fs_matched.csv,9352.0,True
p_less.csv,1,False,/Users/qkelly/Desktop/clinvar/p_less.csv,13508.0,True
pI_all_NMD.csv,1,True,,,False
pI_all_FL.csv,1,True,,,False
omim_AD_cds_length.csv,1,False,/Users/qkelly/Desktop/clinvar/omim_AD_cds_length.csv,58490.0,True
nmdesc_path_index.rds,1,False,,,False
nmd_esc_strict_list.xlsx,1,True,,,False
net_charge_var_nmd.csv,1,True,,,False
net_charge_var_FL.csv,1,True,,,False
net_charge_WT_nmd.csv,1,True,,,False
net_charge_WT_FL.csv,1,True,,,False
model_comparison_unmixed_vs_mixed.csv,1,False,/Users/qkelly/Desktop/clinvar/model_comparison_unmixed_vs_mixed.csv,982.0,True
mixed_effect_fdr.csv,1,False,/Users/qkelly/Desktop/clinvar/plots/pfam_ppi_analysis/mixed_effect_fdr.csv,3536.0,True
minus1_vep_uniprot_intact.txt,1,False,/Users/qkelly/Downloads/vep0512 2/minus1_vep_uniprot_intact.txt,3704186.0,True
minus1_vep_cadd_dbnsfp_tss_prot_nearestexon.txt,1,True,/Users/qkelly/Downloads/minus1_vep_cadd_dbnsfp_tss_prot_nearestexon.txt,4542025.0,True
gnomad_snv_all.csv,1,False,/Users/qkelly/Desktop/clinvar/gnomad_snv_all.csv,3809325.0,True
gnomad_fs_filtered.csv,1,False,/Users/qkelly/Desktop/clinvar/gnomad_fs_filtered.csv,53925.0,True
gnomad_fs_all.csv,1,False,/Users/qkelly/Desktop/clinvar/gnomad_fs_all.csv,8088441.0,True
genes7_canonical_variants.csv,1,False,,,False
fs_p_plus2_NMDenriched2_long.txt,1,True,,,False
fs_p_plus2_NMDenriched2_css.txt,1,True,,,False
fs_p_plus2_NMDenriched2_can.txt,1,True,,,False
fs_p_plus1_NMDenriched2_long.txt,1,True,,,False
fs_p_plus1_NMDenriched2_css.txt,1,True,,,False
fs_p_plus1_NMDenriched2_can.txt,1,True,,,False
fs_gene_summary_wald.csv,1,False,/Users/qkelly/Desktop/clinvar/fs_gene_summary_wald.csv,996.0,True
fs_disease_distance_list.csv,1,False,/Users/qkelly/Desktop/clinvar/fs_disease_distance_list.csv,155006.0,True
fs_control_gene.csv,1,False,/Users/qkelly/Desktop/clinvar/fs_control_gene.csv,18514.0,True
fs_control_distance_list.csv,1,False,/Users/qkelly/Desktop/clinvar/fs_control_distance_list.csv,84747.0,True
fs_combined_results20260201_AD_v3.rds,1,False,/Users/qkelly/Desktop/clinvar/fs_combined_results20260201_AD_v3.rds,106988.0,True
fs_combined_results20260201_AD_v3.csv,1,False,/Users/qkelly/Desktop/clinvar/fs_combined_results20260201_AD_v3.csv,295558.0,True
fs_can_AD_acat_suggestive_%.2f-%.2f.txt,1,False,,,False
fs_can_AD_acat_significant_FDR%.2f.txt,1,False,,,False
fs_can_AD_acat_FDR%.2f_all.txt,1,False,,,False
fs_variants20260201_benign_acat_clinvar.csv,1,False,/Users/qkelly/Desktop/clinvar/fs_variants20260201_benign_acat_clinvar.csv,683.0,True
fs_variants20260201_plp_clinvar.csv,1,False,/Users/qkelly/Desktop/clinvar/fs_variants20260201_plp_clinvar.csv,122814.0,True
fs_variants20260201_plp_wald_clinvar.csv,1,False,/Users/qkelly/Desktop/clinvar/fs_variants20260201_plp_wald_clinvar.csv,105722.0,True
gene_all_matched.csv,1,False,/Users/qkelly/Desktop/clinvar/gene_all_matched.csv,2149570.0,True
gene_motif_max_AD.csv,1,False,/Users/qkelly/Desktop/clinvar/gene_motif_max_AD.csv,409.0,True
gene_motif_max3.csv,1,False,/Users/qkelly/Desktop/clinvar/gene_motif_max3.csv,3066301.0,True
gene_model_data.csv,1,False,/Users/qkelly/Desktop/clinvar/gene_model_data.csv,5272554.0,True
gene_level_pli_loeuf_category.csv,1,False,/Users/qkelly/Desktop/clinvar/gene_level_pli_loeuf_category.csv,56014.0,True
gene_all_with_pfam_overlap.csv,1,False,,,False
gene_all_random.csv,1,False,/Users/qkelly/Desktop/clinvar/gene_all_random.csv,1838661.0,True
gene_all_0826_random.csv,1,False,,,False
fs_variants20260201_vus_clinvar_acat_filtered.csv,1,False,/Users/qkelly/Desktop/clinvar/fs_variants20260201_vus_clinvar_acat_filtered.csv,9017.0,True
gene_all_0826_matched.csv,1,False,,,False
gene_all_%s_%s.csv,1,False,,,False
gene_LCS_max_AD.csv,1,False,/Users/qkelly/Desktop/clinvar/gene_LCS_max_AD.csv,298.0,True
gene_LCS_max3.csv,1,False,/Users/qkelly/Desktop/clinvar/gene_LCS_max3.csv,3035759.0,True
gene.matrix.csv,1,False,/Users/qkelly/Desktop/clinvar/gene.matrix.csv,21787646.0,True
fs_vus.rds,1,False,/Users/qkelly/Desktop/clinvar/fs_vus.rds,17408405.0,True
minus1_control_vep_uniprot_intact.txt,1,False,/Users/qkelly/Downloads/minus1_control_vep_uniprot_intact.txt,19262169.0,True
